time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.moe_gate.min,time_stats.moe_gate.max,time_stats.moe_gate.mean,time_stats.moe_gate.median,time_stats.moe_gate.std,time_stats.moe_linear.min,time_stats.moe_linear.max,time_stats.moe_linear.mean,time_stats.moe_linear.median,time_stats.moe_linear.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,num_experts,top_k,num_tokens,num_tensor_parallel_workers
0.083,0.089,0.08704761904761904,0.08700000000000001,0.0010900498230723402,0.037,0.038,0.03705000000000001,0.037,0.00021794494717703385,0.154,0.155,0.15409999999999996,0.154,0.00030000000000000024,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.135,0.137,0.13570000000000002,0.136,0.0005567764362830027,0.039,0.04,0.03960000000000001,0.04,0.0004898979485566361,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.196,0.198,0.19660000000000002,0.1965,0.0006633249580710806,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,64,4,4096,1536,151936,128,8,2016,4
0.081,0.08700000000000001,0.0856666666666667,0.08600000000000001,0.001126872339638023,0.037,0.038,0.03715,0.037,0.00035707142142714284,0.154,0.155,0.1541,0.154,0.00030000000000000024,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.135,0.136,0.1355,0.1355,0.0005000000000000004,0.039,0.04,0.03910000000000001,0.039,0.0003000000000000003,0.024,0.025,0.024050000000000005,0.024,0.00021794494717703388,0.2,0.203,0.20170000000000005,0.202,0.0007141428428542857,0.014,0.016,0.015000000000000003,0.015,0.000316227766016838,64,4,4096,1536,151936,128,8,2000,4
0.081,0.088,0.0862857142857143,0.08600000000000001,0.0014521857792358947,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.154,0.155,0.15404999999999996,0.154,0.00021794494717703388,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.135,0.136,0.13555,0.136,0.0004974937185533104,0.039,0.04,0.039150000000000004,0.039,0.00035707142142714284,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.189,0.192,0.19115000000000001,0.191,0.0008529361054615998,0.014,0.015,0.014350000000000002,0.014,0.0004769696007084724,64,4,4096,1536,151936,128,8,1984,4
0.081,0.08700000000000001,0.08519047619047619,0.085,0.0012196427118919724,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.154,0.155,0.15404999999999996,0.154,0.00021794494717703388,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.135,0.136,0.1356,0.136,0.0004898979485566361,0.038,0.039,0.038400000000000004,0.038,0.000489897948556636,0.024,0.025,0.024200000000000006,0.024,0.0004000000000000003,0.195,0.201,0.1981,0.199,0.001786057109949177,0.014,0.015,0.014100000000000001,0.014,0.00029999999999999976,64,4,4096,1536,151936,128,8,1968,4
0.079,0.08600000000000001,0.08457142857142858,0.085,0.001466171839841968,0.036000000000000004,0.037,0.03645000000000001,0.036000000000000004,0.0004974937185533069,0.154,0.155,0.15414999999999995,0.154,0.0003570714214271428,0.011,0.012,0.011800000000000001,0.012,0.0004000000000000004,0.134,0.136,0.1355,0.136,0.0005916079783099621,0.037,0.038,0.037250000000000005,0.037,0.00043301270189221973,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.191,0.194,0.19240000000000002,0.192,0.0008000000000000007,0.014,0.015,0.0142,0.014,0.00039999999999999964,64,4,4096,1536,151936,128,8,1952,4
0.078,0.085,0.08395238095238097,0.084,0.0014301578493029733,0.036000000000000004,0.037,0.03610000000000001,0.036000000000000004,0.0002999999999999982,0.153,0.154,0.15309999999999999,0.153,0.00030000000000000024,0.011,0.012,0.011950000000000002,0.012,0.00021794494717703385,0.133,0.135,0.1343,0.134,0.0007141428428542857,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.194,0.2,0.1974,0.198,0.001496662954709578,0.014,0.015,0.014100000000000001,0.014,0.00029999999999999976,64,4,4096,1536,151936,128,8,1936,4
0.078,0.085,0.08366666666666667,0.084,0.0014584183648679587,0.036000000000000004,0.037,0.03605000000000001,0.036000000000000004,0.00021794494717703236,0.152,0.153,0.15265,0.153,0.00047696960070847325,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.133,0.135,0.13404999999999997,0.134,0.0007399324293474378,0.037,0.038,0.0374,0.037,0.000489897948556636,0.023,0.024,0.023600000000000003,0.024,0.0004898979485566361,0.179,0.185,0.1818,0.182,0.001248999599679681,0.014,0.015,0.0142,0.014,0.0003999999999999996,64,4,4096,1536,151936,128,8,1920,4
0.078,0.083,0.08180952380952382,0.082,0.001005652956282995,0.036000000000000004,0.037,0.03635000000000001,0.036000000000000004,0.0004769696007084699,0.154,0.155,0.15444999999999998,0.154,0.0004974937185533104,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.135,0.137,0.13565000000000002,0.136,0.0006538348415311016,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.192,0.194,0.19280000000000003,0.193,0.0007483314773547889,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,64,4,4096,1536,151936,128,8,1904,4
0.077,0.083,0.08166666666666668,0.082,0.0012084359562332886,0.036000000000000004,0.036000000000000004,0.03600000000000001,0.036000000000000004,6.938893903907228e-18,0.154,0.155,0.15434999999999996,0.154,0.00047696960070847325,0.011,0.012,0.011500000000000002,0.0115,0.0005000000000000004,0.135,0.136,0.13555,0.136,0.0004974937185533104,0.036000000000000004,0.037,0.03690000000000001,0.037,0.0002999999999999982,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.186,0.19,0.18795000000000003,0.188,0.00086458082328953,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1888,4
0.077,0.083,0.08114285714285716,0.081,0.0012065580437447558,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.153,0.154,0.15389999999999998,0.154,0.00030000000000000024,0.011,0.012,0.011200000000000002,0.011,0.00040000000000000034,0.134,0.136,0.13545000000000001,0.1355,0.0005894913061275802,0.036000000000000004,0.037,0.03605000000000001,0.036000000000000004,0.00021794494717703236,0.023,0.024,0.023750000000000004,0.024,0.00043301270189221973,0.188,0.192,0.1895,0.189,0.0010246950765959606,0.013000000000000001,0.015,0.014000000000000004,0.014,0.00031622776601683767,64,4,4096,1536,151936,128,8,1872,4
0.075,0.082,0.08028571428571428,0.08,0.0013144927373183117,0.034,0.035,0.034600000000000006,0.035,0.0004898979485566361,0.153,0.154,0.1537,0.154,0.00045825756949558437,0.011,0.012,0.011250000000000001,0.011,0.0004330127018922198,0.134,0.136,0.1351,0.135,0.0007000000000000008,0.035,0.036000000000000004,0.03565000000000001,0.036000000000000004,0.0004769696007084733,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.18,0.183,0.18134999999999998,0.181,0.0007262919523166982,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,64,4,4096,1536,151936,128,8,1856,4
0.074,0.081,0.07909523809523811,0.079,0.0013418097908195602,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.153,0.154,0.15394999999999998,0.154,0.00021794494717703385,0.011,0.012,0.011300000000000001,0.011,0.0004582575694955844,0.134,0.136,0.13535,0.135,0.0006538348415311016,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.023,0.024,0.023750000000000004,0.024,0.00043301270189221973,0.185,0.189,0.1873,0.1875,0.0011445523142259606,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,64,4,4096,1536,151936,128,8,1840,4
0.073,0.08,0.07866666666666666,0.079,0.001321374945286821,0.034,0.035,0.03405000000000001,0.034,0.00021794494717703385,0.154,0.154,0.15399999999999997,0.154,2.7755575615628914e-17,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.134,0.136,0.1355,0.136,0.0005916079783099621,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.023,0.024,0.023750000000000004,0.024,0.0004330127018922197,0.18,0.184,0.18219999999999997,0.182,0.0011224972160321835,0.013000000000000001,0.014,0.013150000000000004,0.013000000000000001,0.00035707142142714214,64,4,4096,1536,151936,128,8,1824,4
0.07200000000000001,0.08,0.07776190476190477,0.078,0.001476958325644839,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.153,0.154,0.15305,0.153,0.00021794494717703385,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.133,0.135,0.1343,0.134,0.0005567764362830027,0.034,0.035,0.03455000000000001,0.035,0.0004974937185533104,0.023,0.024,0.023600000000000003,0.024,0.0004898979485566361,0.184,0.187,0.18535000000000001,0.185,0.0010136567466356656,0.013000000000000001,0.014,0.013200000000000003,0.013000000000000001,0.0003999999999999997,64,4,4096,1536,151936,128,8,1808,4
0.074,0.081,0.07895238095238095,0.079,0.0013619380615309622,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.152,0.153,0.15295,0.153,0.00021794494717703385,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.116,0.11800000000000001,0.11674999999999999,0.117,0.0006982120021884477,0.034,0.035,0.03445000000000001,0.034,0.0004974937185533104,0.023,0.024,0.023500000000000004,0.0235,0.0005000000000000004,0.171,0.17500000000000002,0.17240000000000003,0.17200000000000001,0.0009165151389911689,0.013000000000000001,0.014,0.013200000000000003,0.013000000000000001,0.00039999999999999964,64,4,4096,1536,151936,128,8,1792,4
0.07200000000000001,0.079,0.07714285714285715,0.077,0.001456862718169366,0.033,0.034,0.033900000000000007,0.034,0.0003000000000000003,0.154,0.155,0.15439999999999995,0.154,0.0004898979485566361,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.117,0.11900000000000001,0.11795000000000003,0.11800000000000001,0.0008046738469715548,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.023,0.024,0.023900000000000005,0.024,0.0003000000000000003,0.18,0.184,0.18229999999999996,0.182,0.0010049875621120899,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,64,4,4096,1536,151936,128,8,1776,4
0.07100000000000001,0.079,0.0759047619047619,0.076,0.0015707069049972035,0.033,0.034,0.03305000000000001,0.033,0.00021794494717703385,0.153,0.154,0.15394999999999998,0.154,0.00021794494717703385,0.01,0.011,0.010850000000000002,0.011,0.0003570714214271422,0.117,0.11800000000000001,0.11764999999999999,0.11800000000000001,0.00047696960070847325,0.033,0.034,0.03380000000000001,0.034,0.00040000000000000034,0.023,0.024,0.023800000000000005,0.024,0.0004000000000000003,0.17500000000000002,0.179,0.17754999999999999,0.178,0.0008645808232895257,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1760,4
0.068,0.077,0.07561904761904763,0.076,0.0017855555485002533,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.153,0.155,0.15414999999999995,0.154,0.0004769696007084732,0.01,0.011,0.010600000000000002,0.011,0.0004898979485566352,0.116,0.11800000000000001,0.11675000000000002,0.117,0.0006224949798994372,0.033,0.034,0.03350000000000001,0.0335,0.0005000000000000004,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,0.178,0.182,0.17975000000000002,0.18,0.0008874119674649432,0.012,0.013000000000000001,0.012450000000000003,0.012,0.0004974937185533104,64,4,4096,1536,151936,128,8,1744,4
0.069,0.076,0.07452380952380952,0.075,0.001331631567058052,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.153,0.154,0.15375,0.154,0.0004330127018922198,0.01,0.011,0.01025,0.01,0.000433012701892219,0.117,0.11900000000000001,0.11769999999999999,0.11800000000000001,0.0005567764362830027,0.033,0.034,0.03305000000000001,0.033,0.00021794494717703385,0.023,0.024,0.023700000000000006,0.024,0.00045825756949558437,0.168,0.171,0.1698,0.17,0.000748331477354789,0.012,0.013000000000000001,0.012600000000000004,0.013000000000000001,0.0004898979485566361,64,4,4096,1536,151936,128,8,1728,4
0.07100000000000001,0.077,0.0748095238095238,0.075,0.0011388819755334654,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.153,0.155,0.15404999999999996,0.154,0.0003840572873934307,0.01,0.011,0.010150000000000001,0.01,0.0003570714214271422,0.117,0.11800000000000001,0.1176,0.11800000000000001,0.0004898979485566361,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.023,0.024,0.023500000000000004,0.0235,0.0005000000000000004,0.17400000000000002,0.179,0.17609999999999998,0.176,0.0012609520212918392,0.012,0.013000000000000001,0.012250000000000002,0.012,0.0004330127018922198,64,4,4096,1536,151936,128,8,1712,4
0.069,0.075,0.07395238095238096,0.074,0.0012901159222994333,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.154,0.155,0.15404999999999996,0.154,0.00021794494717703388,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.117,0.11900000000000001,0.1179,0.11800000000000001,0.0008888194417315596,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.023,0.024,0.023650000000000004,0.024,0.0004769696007084733,0.171,0.17400000000000002,0.17250000000000004,0.17250000000000001,0.0008062257748298556,0.012,0.013000000000000001,0.012150000000000003,0.012,0.0003570714214271428,64,4,4096,1536,151936,128,8,1696,4
0.066,0.075,0.07304761904761906,0.073,0.001785555548500253,0.031,0.032,0.03155000000000001,0.032,0.0004974937185533104,0.152,0.153,0.15245000000000003,0.152,0.0004974937185533104,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.116,0.11800000000000001,0.11660000000000001,0.117,0.0005830951894845307,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.17400000000000002,0.177,0.17485,0.17500000000000002,0.0008529361054615906,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1680,4
0.068,0.075,0.07280952380952381,0.073,0.0013316315670580503,0.031,0.032,0.031100000000000006,0.031,0.00030000000000000024,0.152,0.154,0.153,0.153,0.00044721359549995833,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.116,0.11800000000000001,0.11695000000000003,0.117,0.0007399324293474378,0.031,0.032,0.031950000000000006,0.032,0.00021794494717703385,0.023,0.024,0.023550000000000005,0.024,0.0004974937185533105,0.161,0.164,0.1626,0.163,0.0008602325267042635,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,64,4,4096,1536,151936,128,8,1664,4
0.067,0.07200000000000001,0.0710952380952381,0.07100000000000001,0.0011086139739831264,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.153,0.154,0.15389999999999998,0.154,0.00030000000000000024,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.117,0.11900000000000001,0.11775,0.11800000000000001,0.0006982120021884477,0.031,0.032,0.03135,0.031,0.00047696960070847314,0.023,0.024,0.023650000000000004,0.024,0.0004769696007084733,0.17,0.17300000000000001,0.17170000000000002,0.17200000000000001,0.0010535653752852749,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1648,4
0.067,0.07100000000000001,0.0700952380952381,0.07,0.0008676603408708864,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.154,0.154,0.15399999999999997,0.154,2.7755575615628914e-17,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.117,0.11900000000000001,0.11765000000000003,0.11800000000000001,0.0006538348415311016,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.023,0.024,0.023700000000000006,0.024,0.0004582575694955844,0.166,0.168,0.16665,0.167,0.0006538348415311016,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,64,4,4096,1536,151936,128,8,1632,4
0.066,0.07200000000000001,0.07061904761904762,0.07100000000000001,0.0011741740958036155,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.153,0.154,0.15394999999999998,0.154,0.00021794494717703385,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.117,0.11800000000000001,0.11750000000000002,0.11750000000000001,0.0005000000000000004,0.031,0.032,0.031050000000000005,0.031,0.00021794494717703388,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,0.168,0.17200000000000001,0.1703,0.17,0.0010049875621120899,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,64,4,4096,1536,151936,128,8,1616,4
0.063,0.07,0.06919047619047619,0.069,0.0014677176197545195,0.03,0.031,0.030850000000000006,0.031,0.0003570714214271428,0.153,0.155,0.15375,0.154,0.0005361902647381809,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.117,0.11800000000000001,0.11750000000000001,0.11750000000000001,0.0005000000000000004,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.023,0.024,0.023550000000000005,0.024,0.0004974937185533105,0.163,0.165,0.16430000000000003,0.164,0.0005567764362830027,0.011,0.012,0.011550000000000001,0.012,0.0004974937185533105,64,4,4096,1536,151936,128,8,1600,4
0.062,0.07100000000000001,0.06914285714285714,0.07,0.0017535192990020937,0.03,0.031,0.030150000000000003,0.03,0.00035707142142714284,0.154,0.155,0.15424999999999997,0.154,0.0004330127018922198,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.117,0.11800000000000001,0.11755,0.11800000000000001,0.0004974937185533104,0.03,0.031,0.030400000000000003,0.03,0.000489897948556636,0.023,0.024,0.023650000000000004,0.024,0.0004769696007084733,0.165,0.168,0.1665,0.1665,0.0009219544457292895,0.011,0.012,0.011450000000000002,0.011,0.0004974937185533104,64,4,4096,1536,151936,128,8,1584,4
0.064,0.069,0.06804761904761905,0.068,0.0011741740958036157,0.03,0.03,0.030000000000000006,0.03,6.938893903907228e-18,0.154,0.155,0.15474999999999997,0.155,0.0004330127018922197,0.009000000000000001,0.01,0.009600000000000003,0.01,0.0004898979485566352,0.11800000000000001,0.11900000000000001,0.11845000000000001,0.11800000000000001,0.0004974937185533104,0.03,0.031,0.030300000000000004,0.03,0.0004582575694955844,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.16,0.163,0.16165000000000002,0.162,0.0006538348415311016,0.011,0.012,0.011200000000000002,0.011,0.00040000000000000034,64,4,4096,1536,151936,128,8,1568,4
0.061,0.069,0.06742857142857143,0.068,0.0015297503242103832,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.152,0.153,0.15225000000000002,0.152,0.0004330127018922197,0.009000000000000001,0.01,0.009600000000000003,0.01,0.0004898979485566352,0.116,0.11800000000000001,0.11655000000000001,0.1165,0.0005894913061275802,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.162,0.167,0.1639,0.1635,0.0014456832294800972,0.011,0.012,0.011200000000000002,0.011,0.00040000000000000034,64,4,4096,1536,151936,128,8,1552,4
0.063,0.068,0.0660952380952381,0.066,0.0010647942749999009,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.117,0.11900000000000001,0.11825000000000001,0.11800000000000001,0.0005361902647381809,0.009000000000000001,0.01,0.009850000000000003,0.01,0.0003570714214271422,0.098,0.1,0.09860000000000002,0.099,0.0005830951894845306,0.029,0.03,0.029200000000000004,0.029,0.00039999999999999893,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.151,0.154,0.15275000000000002,0.153,0.0006982120021884477,0.011,0.012,0.011200000000000002,0.011,0.00040000000000000034,64,4,4096,1536,151936,128,8,1536,4
0.061,0.068,0.06623809523809523,0.066,0.0015088551921671307,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.11800000000000001,0.12,0.11920000000000004,0.11900000000000001,0.0005099019513592735,0.009000000000000001,0.01,0.009500000000000003,0.009500000000000001,0.0004999999999999995,0.099,0.1,0.09960000000000001,0.1,0.0004898979485566361,0.029,0.03,0.029050000000000003,0.029,0.00021794494717703315,0.023,0.024,0.023300000000000005,0.023,0.0004582575694955844,0.16,0.164,0.1619,0.162,0.0011789826122551605,0.011,0.012,0.01105,0.011,0.0002179449471770339,64,4,4096,1536,151936,128,8,1520,4
0.06,0.067,0.06514285714285714,0.065,0.0013552618543578778,0.028,0.029,0.028950000000000004,0.029,0.00021794494717703385,0.154,0.155,0.15449999999999997,0.1545,0.0005000000000000004,0.009000000000000001,0.01,0.009150000000000002,0.009000000000000001,0.00035707142142714214,0.098,0.1,0.09950000000000002,0.1,0.0005916079783099621,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.023,0.024,0.023700000000000006,0.024,0.0004582575694955844,0.156,0.158,0.157,0.157,0.0007745966692414842,0.011,0.012,0.011150000000000002,0.011,0.0003570714214271428,64,4,4096,1536,151936,128,8,1504,4
0.061,0.066,0.06423809523809525,0.064,0.0009209085526577968,0.028,0.029,0.0284,0.028,0.0004898979485566361,0.154,0.155,0.15434999999999996,0.154,0.0004769696007084733,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.098,0.1,0.09930000000000001,0.0995,0.0007810249675906662,0.028,0.029,0.028900000000000002,0.029,0.0003000000000000003,0.023,0.024,0.023600000000000003,0.024,0.0004898979485566361,0.158,0.161,0.1597,0.16,0.0009539392014169465,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1488,4
0.057,0.066,0.06380952380952382,0.064,0.0017625481450782618,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.153,0.154,0.15365,0.154,0.00047696960070847325,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.098,0.117,0.10405000000000002,0.099,0.008169914320236168,0.028,0.029,0.028050000000000002,0.028,0.0002179449471770339,0.023,0.024,0.023350000000000003,0.023,0.0004769696007084732,0.148,0.152,0.15009999999999998,0.15,0.0011789826122551605,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,64,4,4096,1536,151936,128,8,1472,4
0.058,0.064,0.06247619047619048,0.063,0.001138881975533466,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.153,0.154,0.15344999999999998,0.153,0.0004974937185533104,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.098,0.1,0.09880000000000001,0.099,0.0006000000000000005,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,0.155,0.158,0.15685,0.157,0.0008529361054615998,0.011,0.012,0.01105,0.011,0.0002179449471770339,64,4,4096,1536,151936,128,8,1456,4
0.058,0.064,0.062428571428571424,0.063,0.0011368891796488876,0.027,0.028,0.027950000000000003,0.028,0.00021794494717703385,0.153,0.155,0.15365,0.154,0.0005722761571129803,0.008,0.009000000000000001,0.008950000000000003,0.009000000000000001,0.00021794494717703385,0.098,0.1,0.0991,0.099,0.000538516480713451,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.023,0.024,0.023500000000000004,0.0235,0.0005000000000000004,0.151,0.154,0.153,0.153,0.0008944271909999167,0.01,0.011,0.01025,0.01,0.000433012701892219,64,4,4096,1536,151936,128,8,1440,4
0.058,0.063,0.06185714285714287,0.062,0.001036740050337011,0.027,0.028,0.0279,0.028,0.0003000000000000003,0.152,0.153,0.15210000000000004,0.152,0.00030000000000000024,0.008,0.009000000000000001,0.008800000000000002,0.009000000000000001,0.00040000000000000034,0.097,0.116,0.10220000000000003,0.098,0.007762731478030141,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.152,0.157,0.15389999999999998,0.154,0.0010908712114635723,0.01,0.011,0.010100000000000001,0.01,0.00029999999999999976,64,4,4096,1536,151936,128,8,1424,4
0.057,0.062,0.06071428571428571,0.061,0.001030157507275425,0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.152,0.153,0.1527,0.153,0.0004582575694955844,0.008,0.009000000000000001,0.008950000000000003,0.009000000000000001,0.00021794494717703388,0.098,0.1,0.0985,0.098,0.0005916079783099621,0.027,0.028,0.027100000000000003,0.027,0.00030000000000000024,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.14200000000000002,0.146,0.14325000000000002,0.14300000000000002,0.0009937303457175867,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,64,4,4096,1536,151936,128,8,1408,4
0.055,0.062,0.06019047619047619,0.06,0.0013316315670580529,0.026000000000000002,0.027,0.026050000000000007,0.026000000000000002,0.00021794494717703312,0.11800000000000001,0.12,0.11900000000000004,0.11900000000000001,0.00031622776601683604,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.098,0.1,0.09940000000000002,0.099,0.0005830951894845307,0.026000000000000002,0.027,0.026250000000000006,0.026000000000000002,0.0004330127018922182,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,0.149,0.154,0.1519,0.152,0.0011357816691600557,0.01,0.011,0.01005,0.01,0.00021794494717703353,64,4,4096,1536,151936,128,8,1392,4
0.055,0.061,0.05942857142857142,0.06,0.0011780301787479017,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.153,0.154,0.15365,0.154,0.0004769696007084732,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.099,0.117,0.1004,0.1,0.003839270764090493,0.026000000000000002,0.027,0.026100000000000005,0.026000000000000002,0.0002999999999999992,0.023,0.024,0.023500000000000004,0.0235,0.0005000000000000004,0.14400000000000002,0.149,0.14584999999999998,0.146,0.0011947803145348488,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,64,4,4096,1536,151936,128,8,1376,4
0.053,0.06,0.05871428571428572,0.059000000000000004,0.0014521857792358958,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.153,0.154,0.1533,0.153,0.0004582575694955844,0.008,0.009000000000000001,0.008450000000000003,0.008,0.0004974937185533104,0.099,0.1,0.09945000000000001,0.099,0.0004974937185533104,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,0.146,0.152,0.1486,0.148,0.001593737745050924,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,64,4,4096,1536,151936,128,8,1360,4
